run,region,layer,chamber,status,total,passed,eff,eff_low,eff_up
343080,1,2,6,1,122,103,0.8442622950819673,0.8042449345091146,0.8779599612440342
343080,1,2,7,1,87,77,0.8850574712643678,0.8400430362376753,0.91980436935152
343080,1,2,8,1,98,78,0.7959183673469388,0.7468891634892161,0.8381913143044448
343080,1,2,9,1,90,69,0.7666666666666667,0.7134365406192216,0.813275436478297
343080,1,2,10,1,148,120,0.8108108108108109,0.7729928618387801,0.8440040643405677
343080,1,2,11,1,75,56,0.7466666666666667,0.6864091520771608,0.7995326525199438
343080,1,2,12,1,29,21,0.7241379310344828,0.6165557814183272,0.8134808925730902
343080,1,2,13,1,80,69,0.8625,0.8126488849081319,0.9018975855218836
343080,1,2,14,1,54,35,0.6481481481481481,0.5715042347982353,0.71859545939772
343080,1,2,15,1,39,28,0.717948717948718,0.6276802547918491,0.7952705369920352
343080,1,2,16,1,33,21,0.6363636363636364,0.5343143480155379,0.7288461456235147
343080,1,2,17,2,24,13,0.0,0.0,0.0
343080,1,2,18,2,20,2,0.0,0.0,0.0
343080,1,2,19,1,17,16,0.9411764705882353,0.8185328670466849,0.9899002156006572
343080,1,2,20,1,23,16,0.6956521739130435,0.5706182267440258,0.8004321087930819
343080,1,2,21,1,11,9,0.8181818181818182,0.6266855566834165,0.9347291468645329
343080,1,2,22,0,54,0,0.0,0.0,0.0
343080,1,2,23,1,62,47,0.7580645161290323,0.6913163949916045,0.8153486760411883
343080,1,2,24,1,132,46,0.3484848484848485,0.30462094803701256,0.3948439751445426
343080,1,2,25,1,102,86,0.8431372549019608,0.7985279000736243,0.8801454146593327
343080,1,2,26,1,178,137,0.7696629213483146,0.7337104712066996,0.802324779458081
343080,1,2,27,1,145,122,0.8413793103448276,0.8050304276915904,0.8725031584552514
343080,1,2,28,1,233,117,0.5021459227467812,0.467293118421353,0.5369791373478977
343080,1,2,29,1,145,116,0.8,0.7611336603064782,0.834315238699704
343080,1,2,30,1,216,124,0.5740740740740741,0.5378143361059534,0.6096022934144543
343080,1,2,31,1,104,76,0.7307692307692307,0.6802080653011764,0.7764286874463754
343080,1,2,32,1,132,97,0.7348484848484849,0.6908172766121062,0.7749863628171128
343080,1,2,33,0,56,0,0.0,0.0,0.0
343080,1,2,34,1,76,52,0.6842105263157895,0.62198057242431,0.7410373111534905
343080,1,2,35,1,25,20,0.8,0.6872714344543555,0.8835612599282381
343080,1,2,36,1,63,46,0.7301587301587301,0.6626296148890398,0.7894254706992064
343080,1,1,1,1,27,24,0.8888888888888888,0.7924386523947718,0.9487613183457484
343080,1,1,2,0,64,0,0.0,0.0,0.0
343080,1,1,3,1,33,27,0.8181818181818182,0.7253519304421837,0.8878632740087552
343080,1,1,4,1,74,54,0.7297297297297297,0.6682150083240211,0.7842797253735512
343080,1,1,5,1,54,38,0.7037037037037037,0.6286613114782515,0.7701774577513648
343080,1,1,6,1,119,97,0.8151260504201681,0.7724906615274371,0.8518671912636213
343080,1,1,7,1,88,60,0.6818181818181818,0.6244865326200497,0.7345751150495183
343080,1,1,8,1,96,84,0.875,0.8316226072579755,0.9094146640991712
343080,1,1,9,1,89,78,0.8764044943820225,0.8310988260134055,0.9119556476261284
343080,1,1,10,1,138,119,0.8623188405797102,0.8264642639352195,0.8922964690848657
343080,1,1,11,1,78,37,0.47435897435897434,0.41218246850690093,0.5372619399777094
343080,1,1,12,1,31,25,0.8064516129032258,0.7087263734882074,0.880444572206939
343080,1,1,13,0,71,0,0.0,0.0,0.0
343080,1,1,14,0,56,0,0.0,0.0,0.0
343080,1,1,15,1,39,25,0.6410256410256411,0.5484626055172971,0.7252886720684406
343080,1,1,16,1,33,18,0.5454545454545454,0.4437609808106808,0.6439754829814877
343080,1,1,17,1,21,17,0.8095238095238095,0.6842733312876511,0.8983777449528144
343080,1,1,18,1,22,18,0.8181818181818182,0.6975286964599433,0.9031068775800005
343080,1,1,19,2,17,13,0.0,0.0,0.0
343080,1,1,20,0,23,0,0.0,0.0,0.0
343080,1,1,21,0,11,0,0.0,0.0,0.0
343080,1,1,22,1,53,45,0.8490566037735849,0.78303905828882,0.8995675407342173
343080,1,1,23,0,64,0,0.0,0.0,0.0
343080,1,1,24,1,134,106,0.7910447761194029,0.7498920311054503,0.8274111287794517
343080,1,1,25,1,93,74,0.7956989247311828,0.7451273656386528,0.8391382993787517
343080,1,1,26,1,176,79,0.44886363636363635,0.40894137130594277,0.48940928321542754
343080,1,1,27,0,140,0,0.0,0.0,0.0
343080,1,1,28,1,219,166,0.7579908675799086,0.725539988830894,0.7879049900991539
343080,1,1,29,1,146,126,0.863013698630137,0.8283904375208158,0.8920855863989778
343080,1,1,30,2,209,80,0.0,0.0,0.0
343080,1,1,31,1,102,78,0.7647058823529411,0.7150981713255135,0.808549702830873
343080,1,1,32,1,131,77,0.5877862595419847,0.5403992355204728,0.6337200486836967
343080,1,1,33,0,51,0,0.0,0.0,0.0
343080,1,1,34,1,72,46,0.6388888888888888,0.5736249974984636,0.6998574635255826
343080,1,1,35,1,26,20,0.7692307692307693,0.6568603540685959,0.8567411779089831
343080,1,1,36,1,61,46,0.7540983606557377,0.686485344175262,0.8122386191701575
343080,-1,1,1,1,23,15,0.6521739130434783,0.5262316034313549,0.762458791414404
343080,-1,1,2,1,23,21,0.9130434782608695,0.8096169987364302,0.9690251357816292
343080,-1,1,3,1,28,20,0.7142857142857143,0.6039440304715262,0.8065615527066063
343080,-1,1,4,1,71,56,0.7887323943661971,0.7289305708763811,0.8392982459701906
343080,-1,1,5,1,46,35,0.7608695652173914,0.6812778747738335,0.8273442649887369
343080,-1,1,6,1,104,80,0.7692307692307693,0.7204016357364453,0.8123112562719321
343080,-1,1,7,1,92,54,0.5869565217391305,0.529449844390275,0.6423857807827438
343080,-1,1,8,1,129,105,0.813953488372093,0.773203114342932,0.8493083057838876
343080,-1,1,9,1,66,46,0.696969696969697,0.6299322012928461,0.7573013665444778
343080,-1,1,10,1,164,146,0.8902439024390244,0.8601204774020137,0.9150302705235825
343080,-1,1,11,1,81,58,0.7160493827160493,0.6571108281754454,0.7690397458298197
343080,-1,1,12,1,125,113,0.904,0.8699396134842251,0.9306484027154718
343080,-1,1,13,1,62,50,0.8064516129032258,0.7428857185379704,0.8586582958995113
343080,-1,1,14,1,70,52,0.7428571428571429,0.6799372140324014,0.7979576380157198
343080,-1,1,15,1,58,32,0.5517241379310345,0.47747347108862875,0.6239771488351414
343080,-1,1,16,1,45,17,0.37777777777777777,0.29846031939668627,0.46327423734748674
343080,-1,1,17,1,27,20,0.7407407407407407,0.6292182352944872,0.8310581376473848
343080,-1,1,18,1,26,17,0.6538461538461539,0.5367437232328718,0.7570409712909582
343080,-1,1,19,1,12,11,0.9166666666666666,0.7500636075246232,0.985722137294485
343080,-1,1,20,1,41,1,0.024390243902439025,0.004200161018783327,0.07828050541662568
343080,-1,1,21,1,45,0,0.0,0.0,0.040106893936424026
343080,-1,1,22,1,73,57,0.7808219178082192,0.7214989947152975,0.8314353214427826
343080,-1,1,23,1,63,54,0.8571428571428571,0.7987218062592639,0.9023196746412956
343080,-1,1,24,1,114,91,0.7982456140350878,0.753487626553442,0.8371890474701681
343080,-1,1,25,1,80,67,0.8375,0.785357988718485,0.8799990098237161
343080,-1,1,26,1,141,122,0.8652482269503546,0.8300810396096322,0.8946174741784886
343080,-1,1,27,1,92,75,0.8152173913043478,0.765618050828851,0.8570929751090318
343080,-1,1,28,1,164,123,0.75,0.7115598085157844,0.7851266584852888
343080,-1,1,29,0,88,0,0.0,0.0,0.0
343080,-1,1,30,1,124,95,0.7661290322580645,0.7218435317987404,0.8056875601387179
343080,-1,1,31,1,60,0,0.0,0.0,0.030233551703532896
343080,-1,1,32,1,96,79,0.8229166666666666,0.775097379194342,0.863155087078726
343080,-1,1,33,1,41,30,0.7317073170731707,0.6447369647236536,0.805592394639346
343080,-1,1,34,1,53,35,0.660377358490566,0.5831785158596049,0.7307280460836827
343080,-1,1,35,1,26,19,0.7307692307692307,0.6161044352418872,0.8243209225913739
343080,-1,1,36,1,35,25,0.7142857142857143,0.6178202720764749,0.7964874115198974
343080,-1,2,1,1,19,18,0.9473684210526315,0.8364749385085936,0.9909585292410193
343080,-1,2,2,1,25,22,0.88,0.7768299059894268,0.944605644615038
343080,-1,2,3,1,26,21,0.8076923076923077,0.698461354354923,0.8881546571884702
343080,-1,2,4,1,72,58,0.8055555555555556,0.7474051509447764,0.8540368894121081
343080,-1,2,5,1,45,26,0.5777777777777777,0.49208898345649904,0.6595440221485958
343080,-1,2,6,1,109,90,0.8256880733944955,0.7815227979883951,0.8631577237011432
343080,-1,2,7,1,94,66,0.7021276595744681,0.6475081557064322,0.7519908407576636
343080,-1,2,8,1,140,117,0.8357142857142857,0.798223932013654,0.8678818518068621
343080,-1,2,9,1,75,52,0.6933333333333334,0.6309169680238197,0.7499947325534011
343080,-1,2,10,1,167,151,0.9041916167664671,0.8756804380614528,0.9272423650076878
343080,-1,2,11,0,80,0,0.0,0.0,0.0
343080,-1,2,12,1,125,110,0.88,0.8435197004113549,0.9095940000762028
343080,-1,2,13,1,66,51,0.7727272727272727,0.7092433468855899,0.8268209172788316
343080,-1,2,14,1,74,17,0.22972972972972974,0.17850156164126357,0.2892042594110038
343080,-1,2,15,1,57,46,0.8070175438596491,0.7401637128290519,0.8614301770737333
343080,-1,2,16,1,48,22,0.4583333333333333,0.3779023528404254,0.540725896633732
343080,-1,2,17,1,26,22,0.8461538461538461,0.7410639240543838,0.9183091670945704
343080,-1,2,18,1,26,18,0.6923076923076923,0.5760893783513825,0.7910524017269134
343080,-1,2,19,1,8,7,0.875,0.642639579939446,0.9786598353495053
343080,-1,2,20,1,43,13,0.3023255813953488,0.22689493652760312,0.38831729405076
343080,-1,2,21,1,43,0,0.0,0.0,0.041932673453114626
343080,-1,2,22,1,75,70,0.9333333333333333,0.8907263329232957,0.961841436955348
343080,-1,2,23,1,62,59,0.9516129032258065,0.9067528220115944,0.9778424826145258
343080,-1,2,24,1,118,93,0.788135593220339,0.7436974800645569,0.8271652360629735
343080,-1,2,25,1,84,73,0.8690476190476191,0.8213228629375569,0.9066379827678003
343080,-1,2,26,1,147,122,0.8299319727891157,0.7931184083418127,0.861781490360927
343080,-1,2,27,1,100,64,0.64,0.5857102003540038,0.6912156617128137
343080,-1,2,28,1,170,126,0.7411764705882353,0.7031800640072657,0.776096062582599
343080,-1,2,29,0,95,0,0.0,0.0,0.0
343080,-1,2,30,1,124,102,0.8225806451612904,0.781433091481566,0.8579392545398269
343080,-1,2,31,1,67,0,0.0,0.0,0.027118067116912472
343080,-1,2,32,1,97,73,0.7525773195876289,0.7009183544144947,0.7984501332247056
343080,-1,2,33,1,37,29,0.7837837837837838,0.6945404927023834,0.8549534368685442
343080,-1,2,34,1,54,43,0.7962962962962963,0.7263683531529987,0.8535468115987531
343080,-1,2,35,1,22,18,0.8181818181818182,0.6975286964599433,0.9031068775800005
343080,-1,2,36,1,41,34,0.8292682926829268,0.7494221351858651,0.8900343698135136
343082,1,2,1,1,159,127,0.7987421383647799,0.7618063525777181,0.8315616410305078
343082,1,2,2,0,290,0,0.0,0.0,0.0
343082,1,2,3,1,193,134,0.694300518134715,0.6575333342133085,0.728902256256557
343082,1,2,4,1,399,277,0.6942355889724311,0.6694181127661787,0.7180272926961524
343082,1,2,5,1,424,362,0.8537735849056604,0.8345424369008408,0.8712223455936816
343082,1,2,6,1,773,655,0.8473479948253557,0.8332892720422183,0.8604630011703669
343082,1,2,7,1,548,459,0.8375912408759124,0.8202698259283516,0.8536095482569723
343082,1,2,8,1,687,559,0.8136826783114993,0.797618518901705,0.8287889293013375
343082,1,2,9,1,555,415,0.7477477477477478,0.7279463836426756,0.7666129419480854
343082,1,2,10,1,923,785,0.8504875406283857,0.8378064396747955,0.862373969531266
343082,1,2,11,1,491,383,0.780040733197556,0.7597311916892144,0.7991479236051466
343082,1,2,12,1,182,126,0.6923076923076923,0.6542872739658215,0.7280512126207472
343082,1,2,13,1,488,401,0.8217213114754098,0.8026730725034968,0.8393736052526464
343082,1,2,14,1,408,245,0.6004901960784313,0.5747739423948816,0.6256893121431141
343082,1,2,15,1,173,132,0.7630057803468208,0.7262002612864268,0.7965083707752671
343082,1,2,16,1,195,114,0.5846153846153846,0.5463772126473755,0.6219249089932128
343082,1,2,17,2,117,56,0.0,0.0,0.0
343082,1,2,18,2,171,18,0.0,0.0,0.0
343082,1,2,19,1,134,109,0.8134328358208955,0.7735400265197185,0.8481494865295909
343082,1,2,20,1,107,84,0.7850467289719626,0.7378466705136495,0.8263231315280529
343082,1,2,21,1,39,30,0.7692307692307693,0.6818116384786466,0.8404953833752997
343082,1,2,22,0,430,0,0.0,0.0,0.0
343082,1,2,23,1,405,317,0.782716049382716,0.7602570694274131,0.8036957914390733
343082,1,2,24,1,842,248,0.29453681710213775,0.2784858888049284,0.3110942910572373
343082,1,2,25,1,705,593,0.8411347517730496,0.8261456152192459,0.8551062739960426
343082,1,2,26,1,1202,926,0.7703826955074875,0.7575990232388972,0.7827008908458224
343082,1,2,27,1,869,728,0.8377445339470656,0.8242516058895495,0.8504242484304576
343082,1,2,28,1,1501,754,0.5023317788141239,0.4890878150503543,0.5155725540103464
343082,1,2,29,1,919,710,0.7725788900979326,0.757896592490424,0.7866445207083121
343082,1,2,30,1,1274,887,0.6962323390894819,0.6827932172889782,0.7093539023027043
343082,1,2,31,1,682,521,0.7639296187683284,0.7465302875414218,0.7805201052756652
343082,1,2,32,1,761,559,0.7345597897503285,0.7175742210127161,0.7509035748706979
343082,1,2,33,0,370,0,0.0,0.0,0.0
343082,1,2,34,1,473,336,0.7103594080338267,0.6879867277826301,0.7317979711915402
343082,1,2,35,1,195,168,0.8615384615384616,0.8322152245535422,0.8867789970998288
343082,1,2,36,1,365,275,0.7534246575342466,0.7287716755253811,0.7766059557639051
343082,1,1,1,1,169,130,0.7692307692307693,0.7321965781305363,0.8027981324279472
343082,1,1,2,0,284,0,0.0,0.0,0.0
343082,1,1,3,1,188,149,0.7925531914893617,0.7586766387444223,0.823046161788353
343082,1,1,4,1,400,319,0.7975,0.775373699440252,0.8180473567000399
343082,1,1,5,1,413,331,0.801452784503632,0.7798439914730241,0.8215127137816133
343082,1,1,6,1,761,629,0.8265440210249672,0.8117082371329237,0.8404804708623324
343082,1,1,7,1,528,334,0.6325757575757576,0.6103928381797902,0.6542340041017551
343082,1,1,8,1,680,581,0.8544117647058823,0.839597508603366,0.8681269907947107
343082,1,1,9,1,519,412,0.7938342967244701,0.7745180487638488,0.8119571990320242
343082,1,1,10,1,885,780,0.8813559322033898,0.8694617734777776,0.8923432975717596
343082,1,1,11,1,457,215,0.47045951859956237,0.44609785671862645,0.49495644772298064
343082,1,1,12,1,183,141,0.7704918032786885,0.7351275625362745,0.8026484753294783
343082,1,1,13,0,455,0,0.0,0.0,0.0
343082,1,1,14,0,402,0,0.0,0.0,0.0
343082,1,1,15,1,178,131,0.7359550561797753,0.6987409642212155,0.7703004496347907
343082,1,1,16,1,195,119,0.6102564102564103,0.5722400943691255,0.6470618119915429
343082,1,1,17,1,120,83,0.6916666666666667,0.6437605922385463,0.7360785362682474
343082,1,1,18,1,168,136,0.8095238095238095,0.7742868331355456,0.8407259300164274
343082,1,1,19,2,128,77,0.0,0.0,0.0
343082,1,1,20,0,102,0,0.0,0.0,0.0
343082,1,1,21,0,55,0,0.0,0.0,0.0
343082,1,1,22,1,428,346,0.8084112149532711,0.7874593616442467,0.8278342850384998
343082,1,1,23,0,400,0,0.0,0.0,0.0
343082,1,1,24,1,820,628,0.7658536585365854,0.7501162043782219,0.7809158795513104
343082,1,1,25,1,691,570,0.8248914616497829,0.8092131954361992,0.8395823346450316
343082,1,1,26,1,1171,570,0.48676345004269855,0.471739066948433,0.5018111087906335
343082,1,1,27,0,830,0,0.0,0.0,0.0
343082,1,1,28,1,1432,1124,0.7849162011173184,0.7734995936168332,0.7959219067278789
343082,1,1,29,1,889,735,0.8267716535433071,0.8131287753332357,0.8396466743861458
343082,1,1,30,1,1227,925,0.7538712306438468,0.7409489614168309,0.7663658264129434
343082,1,1,31,1,646,551,0.8529411764705882,0.8376520762069254,0.8670769693903537
343082,1,1,32,1,752,480,0.6382978723404256,0.6199209747014253,0.656292989063139
343082,1,1,33,0,364,0,0.0,0.0,0.0
343082,1,1,34,1,457,338,0.7396061269146609,0.7174388535689276,0.7606694687843771
343082,1,1,35,1,212,184,0.8679245283018868,0.8404142818450744,0.8916198371345543
343082,1,1,36,1,353,278,0.7875354107648725,0.763491498564293,0.8098458161915898
343082,-1,1,1,1,118,97,0.8220338983050848,0.7796379660119593,0.8583433187655056
343082,-1,1,2,1,199,153,0.7688442211055276,0.7350349005994782,0.799731275017449
343082,-1,1,3,1,179,138,0.770949720670391,0.7351634349468035,0.8034483381257197
343082,-1,1,4,1,437,363,0.8306636155606407,0.810775089291164,0.8489431764828447
343082,-1,1,5,1,338,221,0.6538461538461539,0.626032664244161,0.6806982443233063
343082,-1,1,6,1,663,478,0.7209653092006033,0.7024452308527456,0.7387900223956776
343082,-1,1,7,1,452,306,0.6769911504424779,0.6534890381439159,0.6996711662039801
343082,-1,1,8,1,770,624,0.8103896103896104,0.7951893112255173,0.8247465867081514
343082,-1,1,9,1,392,263,0.6709183673469388,0.6454669621582154,0.6954515596036501
343082,-1,1,10,1,969,826,0.8524251805985552,0.8401302759158448,0.8639595583276102
343082,-1,1,11,1,479,314,0.6555323590814196,0.6324455256759928,0.6779388754949957
343082,-1,1,12,1,796,670,0.8417085427135679,0.8276885518372668,0.8548281920185212
343082,-1,1,13,1,442,195,0.4411764705882353,0.4165811450996591,0.4660505558238872
343082,-1,1,14,1,450,350,0.7777777777777778,0.7564218540960151,0.7978298193540818
343082,-1,1,15,1,316,134,0.4240506329113924,0.39495186352004874,0.45365686895514523
343082,-1,1,16,1,360,164,0.45555555555555555,0.4280719083580041,0.4832989472270711
343082,-1,1,17,1,174,133,0.764367816091954,0.7277359357604736,0.7976989113663653
343082,-1,1,18,1,255,211,0.8274509803921568,0.8004557521229775,0.8516696010064558
343082,-1,1,19,1,63,57,0.9047619047619048,0.8521797450734453,0.94190247385841
343082,-1,1,20,1,287,10,0.03484320557491289,0.024095410895757095,0.049348719355203796
343082,-1,1,21,1,216,0,0.0,0.0,0.008491522569220436
343082,-1,1,22,1,518,439,0.8474903474903475,0.8300149331715431,0.8635425628161875
343082,-1,1,23,1,370,323,0.8729729729729729,0.8532204171729206,0.8905538078519267
343082,-1,1,24,1,758,620,0.8179419525065963,0.8028238392217248,0.8321816387502952
343082,-1,1,25,1,575,513,0.8921739130434783,0.8776345782699454,0.9052577079047943
343082,-1,1,26,1,875,725,0.8285714285714286,0.8148627052978515,0.8414953160010092
343082,-1,1,27,1,578,450,0.7785467128027682,0.7599055624031112,0.7961759704689868
343082,-1,1,28,1,937,698,0.7449306296691569,0.7298829723264155,0.7594357903843025
343082,-1,1,29,0,591,0,0.0,0.0,0.0
343082,-1,1,30,1,825,618,0.7490909090909091,0.7330751718040819,0.7644784736730402
343082,-1,1,31,1,421,0,0.0,0.0,0.004365740866418466
343082,-1,1,32,1,562,484,0.8612099644128114,0.8450507258464361,0.8760056299713288
343082,-1,1,33,1,295,193,0.6542372881355932,0.6243285824397169,0.6830377456530734
343082,-1,1,34,0,365,0,0.0,0.0,0.0
343082,-1,1,35,1,134,110,0.8208955223880597,0.7814608694515556,0.8550223374449724
343082,-1,1,36,1,229,173,0.7554585152838428,0.723712276952737,0.7848067560791275
343082,-1,2,1,1,109,93,0.8532110091743119,0.8111444329899357,0.887957757700663
343082,-1,2,2,1,198,134,0.6767676767676768,0.6401131541222019,0.7115055677549713
343082,-1,2,3,1,177,148,0.8361581920903954,0.8034610084875781,0.8646827880335388
343082,-1,2,4,1,446,359,0.804932735426009,0.7843277041052643,0.8240894163003789
343082,-1,2,5,1,343,192,0.5597667638483965,0.5313474490613618,0.5878189951690082
343082,-1,2,6,1,688,572,0.8313953488372093,0.8158853562563115,0.8458929570259746
343082,-1,2,7,1,464,333,0.7176724137931034,0.6952129018097812,0.7391457829014774
343082,-1,2,8,1,799,630,0.7884856070087609,0.7730331405793462,0.8031846094507107
343082,-1,2,9,1,416,271,0.6514423076923077,0.6265090266521957,0.6756105455700507
343082,-1,2,10,1,1024,912,0.890625,0.8799766586874652,0.9004719716474308
343082,-1,2,11,0,493,0,0.0,0.0,0.0
343082,-1,2,12,1,833,729,0.8751500600240096,0.8626173351003084,0.8867347150673043
343082,-1,2,13,1,460,224,0.48695652173913045,0.46260732541687727,0.5113650433668843
343082,-1,2,14,1,461,103,0.22342733188720174,0.20358044611502257,0.24454056261644574
343082,-1,2,15,1,328,268,0.8170731707317073,0.7931765179526298,0.8389005370061556
343082,-1,2,16,1,366,205,0.5601092896174863,0.532646841564958,0.5872262783240892
343082,-1,2,17,1,170,137,0.8058823529411765,0.7706907880575162,0.8371378556691826
343082,-1,2,18,1,259,217,0.8378378378378378,0.8116042794397491,0.8612471289520862
343082,-1,2,19,1,48,39,0.8125,0.7386786891505954,0.8711009160759215
343082,-1,2,20,1,297,38,0.12794612794612795,0.10823947994530422,0.15037247373703222
343082,-1,2,21,1,214,0,0.0,0.0,0.008570541542818355
343082,-1,2,22,1,531,456,0.8587570621468926,0.8419805548020156,0.8740985336994997
343082,-1,2,23,1,371,329,0.8867924528301887,0.8678613601642546,0.9034693374115859
343082,-1,2,24,1,779,604,0.7753530166880617,0.7593874665603972,0.7905812309241135
343082,-1,2,25,1,590,533,0.9033898305084745,0.8896398731473787,0.9156772820600951
343082,-1,2,26,1,906,772,0.8520971302428256,0.8393394613096818,0.8640410105633859
343082,-1,2,27,1,607,378,0.6227347611202636,0.6020312362854954,0.6430170298931484
343082,-1,2,28,1,976,686,0.7028688524590164,0.6875109879113361,0.717796347421793
343082,-1,2,29,0,605,0,0.0,0.0,0.0
343082,-1,2,30,1,844,668,0.7914691943127962,0.7765299672990976,0.8056883792351043
343082,-1,2,31,1,425,0,0.0,0.0,0.0043247405199237626
343082,-1,2,32,2,593,494,0.0,0.0,0.0
343082,-1,2,33,1,289,228,0.7889273356401384,0.7621412504624056,0.8135726222904178
343082,-1,2,34,1,381,320,0.8398950131233596,0.8188443172901256,0.8590382931098225
343082,-1,2,35,1,141,117,0.8297872340425532,0.7920617436757025,0.8623301405352034
343082,-1,2,36,1,236,195,0.826271186440678,0.7980114289851077,0.851533837511161
343171,1,2,1,1,32,25,0.78125,0.6833838357896421,0.8582273284265105
343171,1,2,2,0,48,0,0.0,0.0,0.0
343171,1,2,3,1,29,17,0.5862068965517241,0.47615507903855947,0.6893528460874753
343171,1,2,4,1,49,26,0.5306122448979592,0.44930252062816295,0.6105119105514247
343171,1,2,5,1,69,61,0.8840579710144928,0.8318306301439219,0.9231823364436375
343171,1,2,6,1,120,108,0.9,0.864627398302712,0.927727746443148
343171,1,2,7,1,80,71,0.8875,0.8403359170955964,0.9233510106216647
343171,1,2,8,1,131,112,0.8549618320610687,0.8173957105383666,0.8864614173422026
343171,1,2,9,1,91,66,0.7252747252747253,0.6704855628232237,0.774566574400762
343171,1,2,10,1,157,131,0.8343949044585988,0.7992388071122264,0.864849153339586
343171,1,2,11,1,77,63,0.8181818181818182,0.7632493135274974,0.8637031199676504
343171,1,2,12,1,90,61,0.6777777777777778,0.6210574905671309,0.7301301500779857
343171,1,2,13,1,84,71,0.8452380952380952,0.7952736405412845,0.885809997809259
343171,1,2,14,1,81,45,0.5555555555555556,0.49379498487478235,0.6158020784695939
343171,1,2,15,1,27,21,0.7777777777777778,0.6686505067231789,0.8622065574292653
343171,1,2,16,1,51,31,0.6078431372549019,0.5280882748714681,0.6828215996769176
343171,1,2,17,2,16,7,0.0,0.0,0.0
343171,1,2,18,0,13,0,0.0,0.0,0.0
343171,1,2,19,2,19,5,0.0,0.0,0.0
343171,1,2,20,1,17,14,0.8235294117647058,0.6810526705949608,0.9179935753109115
343171,1,2,21,1,16,12,0.75,0.5959547897187842,0.8655483621497483
343171,1,2,22,0,76,0,0.0,0.0,0.0
343171,1,2,23,1,54,39,0.7222222222222222,0.6479398498203313,0.7871335934078862
343171,1,2,24,0,117,0,0.0,0.0,0.0
343171,1,2,25,1,128,111,0.8671875,0.8300971068283818,0.8978209900441069
343171,1,2,26,1,189,142,0.7513227513227513,0.7158568505657733,0.783912640284067
343171,1,2,27,1,136,117,0.8602941176470589,0.8239663935075444,0.8906914563329011
343171,1,2,28,1,211,87,0.41232227488151657,0.37657654588501466,0.4489552538100785
343171,1,2,29,1,126,95,0.753968253968254,0.7095414223158845,0.7939659816062086
343171,1,2,30,1,161,112,0.6956521739130435,0.6550638236233254,0.7336101862152318
343171,1,2,31,1,105,76,0.7238095238095238,0.6732550805826889,0.7696610063556022
343171,1,2,32,1,114,83,0.7280701754385965,0.6799743581345784,0.7717650832033521
343171,1,2,33,0,64,0,0.0,0.0,0.0
343171,1,2,34,1,72,54,0.75,0.6884583086316483,0.8037182322898117
343171,1,2,35,1,30,24,0.8,0.6996393715447652,0.8763539231159849
343171,1,2,36,1,55,40,0.7272727272727273,0.6540134233689694,0.7911244330108952
343171,1,1,1,1,29,23,0.7931034482758621,0.6899705321416983,0.8719729334696487
343171,1,1,2,0,50,0,0.0,0.0,0.0
343171,1,1,3,1,30,22,0.7333333333333333,0.6283962211685389,0.8199208667249431
343171,1,1,4,1,50,33,0.66,0.5801605054045621,0.7325764713106762
343171,1,1,5,1,73,64,0.8767123287671232,0.8254756876933694,0.915895155110652
343171,1,1,6,1,116,97,0.8362068965517241,0.7943738475908211,0.8715473086772099
343171,1,1,7,0,74,0,0.0,0.0,0.0
343171,1,1,8,1,125,109,0.872,0.8347963641988132,0.9024844938636085
343171,1,1,9,1,94,73,0.776595744680851,0.7252228277056286,0.8213955696494128
343171,1,1,10,1,147,123,0.8367346938775511,0.8003632537967715,0.8680314934022227
343171,1,1,11,1,70,32,0.45714285714285713,0.3916281507866092,0.5240171944100731
343171,1,1,12,1,93,76,0.8172043010752689,0.7680618731256617,0.8586583542619513
343171,1,1,13,0,76,0,0.0,0.0,0.0
343171,1,1,14,0,80,0,0.0,0.0,0.0
343171,1,1,15,1,29,23,0.7931034482758621,0.6899705321416983,0.8719729334696487
343171,1,1,16,1,50,28,0.56,0.4793024493944869,0.6379899480788294
343171,1,1,17,1,14,9,0.6428571428571429,0.4735529869241034,0.7873530108906606
343171,1,1,18,1,14,10,0.7142857142857143,0.5453234672944642,0.8455719388206412
343171,1,1,19,1,18,11,0.6111111111111112,0.46565776268477527,0.7418139552641967
343171,1,1,20,0,16,0,0.0,0.0,0.0
343171,1,1,21,0,16,0,0.0,0.0,0.0
343171,1,1,22,1,76,55,0.7236842105263158,0.6628555964952716,0.7779234934997209
343171,1,1,23,0,51,0,0.0,0.0,0.0
343171,1,1,24,1,118,91,0.7711864406779662,0.7258721405413526,0.8114244316611134
343171,1,1,25,1,129,106,0.8217054263565892,0.7814402494439505,0.8564324659963527
343171,1,1,26,0,181,0,0.0,0.0,0.0
343171,1,1,27,0,135,0,0.0,0.0,0.0
343171,1,1,28,1,201,159,0.7910447761194029,0.7583521912940168,0.8205974303849136
343171,1,1,29,1,121,106,0.8760330578512396,0.8384582345368574,0.906567549269098
343171,1,1,30,1,156,119,0.7628205128205128,0.723803716093855,0.7981627147951509
343171,1,1,31,0,106,0,0.0,0.0,0.0
343171,1,1,32,1,109,60,0.5504587155963303,0.4979495236314422,0.6019581141914319
343171,1,1,33,1,68,52,0.7647058823529411,0.7018668575695886,0.81872622212035
343171,1,1,34,1,70,46,0.6571428571428571,0.5912062056550406,0.7180678601026298
343171,1,1,35,1,31,23,0.7419354838709677,0.639533238659278,0.8259297724999619
