run,duration,hv,region,station,layer,chamber,online_report,has_dc,is_good,total,passed,eff,eff_low,eff_up
343266,9.342500000000001,690,-1,1,1,33,1,True,True,37,24,0.6486486486486487,0.5533478354368404,0.7346954856530492
343266,9.342500000000001,690,-1,1,1,34,1,True,True,52,35,0.6730769230769231,0.5953564530243012,0.7432484925760936
343266,9.342500000000001,690,-1,1,1,35,1,True,True,36,28,0.7777777777777778,0.6865620822872396,0.8508088516058605
343266,9.342500000000001,690,-1,1,1,36,1,True,False,36,28,0.7777777777777778,0.6865620822872396,0.8508088516058605
343266,9.342500000000001,690,-1,1,2,1,1,True,True,13,10,0.7692307692307693,0.5944192183200492,0.8920415273307574
343266,9.342500000000001,690,-1,1,2,2,1,True,True,25,20,0.8,0.6872714344543555,0.8835612599282381
343266,9.342500000000001,690,-1,1,2,3,1,True,False,28,23,0.8214285714285714,0.718610662855756,0.8963324443962839
343266,9.342500000000001,690,-1,1,2,4,1,True,True,60,46,0.7666666666666667,0.6991094856111424,0.8240842636958876
343266,9.342500000000001,690,-1,1,2,5,1,True,True,48,22,0.4583333333333333,0.3779023528404254,0.540725896633732
343266,9.342500000000001,690,-1,1,2,6,0,True,False,83,0,0.0,0.0,0.021948331284475698
343266,9.342500000000001,690,-1,1,2,7,1,True,True,66,46,0.696969696969697,0.6299322012928461,0.7573013665444778
343266,9.342500000000001,690,-1,1,2,8,0,True,False,116,0,0.0,0.0,0.015753904607911567
343266,9.342500000000001,690,-1,1,2,9,1,True,True,92,44,0.4782608695652174,0.42131597420534206,0.5357244089291499
343266,9.342500000000001,690,-1,1,2,10,1,True,True,151,131,0.8675496688741722,0.83396221221689,0.8957031933229026
343266,9.342500000000001,690,-1,1,2,11,1,True,False,93,0,0.0,0.0,0.019611599688355276
343266,9.342500000000001,690,-1,1,2,12,1,True,True,121,97,0.8016528925619835,0.758611635822367,0.8391648646412737
343266,9.342500000000001,690,-1,1,2,13,1,True,True,75,52,0.6933333333333334,0.6309169680238197,0.7499947325534011
343266,9.342500000000001,690,-1,1,2,14,0,True,False,79,0,0.0,0.0,0.023046736057242525
343266,9.342500000000001,690,-1,1,2,15,1,True,True,34,29,0.8529411764705882,0.7656446666573387,0.9149763961007561
343266,9.342500000000001,690,-1,1,2,16,1,True,True,52,25,0.4807692307692308,0.4030948059576582,0.5592758692128856
343266,9.342500000000001,690,-1,1,2,17,1,True,True,25,20,0.8,0.6872714344543555,0.8835612599282381
343266,9.342500000000001,690,-1,1,2,18,0,True,False,32,0,0.0,0.0,0.05593713561623623
343266,9.342500000000001,690,-1,1,2,19,1,True,True,16,13,0.8125,0.6630242365553954,0.9127517992676331
343266,9.342500000000001,690,-1,1,2,20,1,True,False,32,23,0.71875,0.6171497937818692,0.8043284838407179
343266,9.342500000000001,690,-1,1,2,21,1,True,False,23,12,0.5217391304347826,0.39789641890680194,0.6433632449486306
343266,9.342500000000001,690,-1,1,2,22,1,True,True,63,51,0.8095238095238095,0.7468068289693435,0.8609507848510676
343266,9.342500000000001,690,-1,1,2,23,1,True,True,42,35,0.8333333333333334,0.7551031346333549,0.8927080183869225
343266,9.342500000000001,690,-1,1,2,24,1,True,False,80,60,0.75,0.6921226154048473,0.800872751183269
343266,9.342500000000001,690,-1,1,2,25,1,True,True,76,67,0.881578947368421,0.8321697049255121,0.9192611052684093
343266,9.342500000000001,690,-1,1,2,26,1,True,True,86,75,0.872093023255814,0.8253658207983171,0.9088403512875233
343266,9.342500000000001,690,-1,1,2,27,1,True,True,67,42,0.6268656716417911,0.5587018916061862,0.6908025800221709
343266,9.342500000000001,690,-1,1,2,28,1,True,True,75,58,0.7733333333333333,0.7145035154606003,0.8239354914759698
343266,9.342500000000001,690,-1,1,2,29,0,True,False,52,0,0.0,0.0,0.03480303543116185
343266,9.342500000000001,690,-1,1,2,30,1,True,True,62,48,0.7741935483870968,0.7083971485925379,0.8299032487269713
343266,9.342500000000001,690,-1,1,2,31,1,True,True,44,41,0.9318181818181818,0.869883363379609,0.9687098986962328
343266,9.342500000000001,690,-1,1,2,32,2,True,False,74,60,0.8108108108108109,0.7539900692544604,0.8580635567518959
343266,9.342500000000001,690,-1,1,2,33,1,True,True,36,27,0.75,0.6569629147774387,0.8267777206605879
343266,9.342500000000001,690,-1,1,2,34,1,True,True,55,46,0.8363636363636363,0.7706026273008144,0.8878327061120382
343266,9.342500000000001,690,-1,1,2,35,1,True,True,33,28,0.8484848484848485,0.7589250513998641,0.9123495786936097
343266,9.342500000000001,690,-1,1,2,36,1,True,True,35,27,0.7714285714285715,0.6781582052955305,0.8464199411097442
343498,8.462777777777777,680,1,1,1,1,1,True,True,22,13,0.5909090909090909,0.46181058395826685,0.710258026012742
343498,8.462777777777777,680,1,1,1,2,0,True,False,33,0,0.0,0.0,0.05428895192310565
343498,8.462777777777777,680,1,1,1,3,1,True,False,45,0,0.0,0.0,0.040106893936424026
343498,8.462777777777777,680,1,1,1,4,1,True,True,51,30,0.5882352941176471,0.5083793758050479,0.6641871249504961
343498,8.462777777777777,680,1,1,1,5,2,True,False,81,47,0.5802469135802469,0.5185202156343174,0.6397851480775122
343498,8.462777777777777,680,1,1,1,6,0,True,False,148,0,0.0,0.0,0.012368820055077051
343498,8.462777777777777,680,1,1,1,7,0,True,False,114,0,0.0,0.0,0.01602806212026596
343498,8.462777777777777,680,1,1,1,8,1,True,True,137,110,0.8029197080291971,0.7629280065041408,0.8380332303820264
343498,8.462777777777777,680,1,1,1,9,1,True,True,101,62,0.6138613861386139,0.5594811445193503,0.6657704654352399
343498,8.462777777777777,680,1,1,1,10,1,True,True,203,160,0.7881773399014779,0.7555398001522464,0.8177388494371869
343498,8.462777777777777,680,1,1,1,11,1,True,True,116,26,0.22413793103448276,0.18387205281486327,0.26966442929506373
343498,8.462777777777777,680,1,1,1,12,1,True,True,132,49,0.3712121212121212,0.326586835346627,0.4179559087550908
343498,8.462777777777777,680,1,1,1,13,0,True,False,87,0,0.0,0.0,0.020949859449047443
343498,8.462777777777777,680,1,1,1,14,0,True,False,79,0,0.0,0.0,0.023046736057242525
343498,8.462777777777777,680,1,1,1,15,1,True,True,53,30,0.5660377358490566,0.48789734323620576,0.6413740666507854
343498,8.462777777777777,680,1,1,1,16,1,True,True,44,20,0.45454545454545453,0.37035419943300485,0.541081362629142
343498,8.462777777777777,680,1,1,1,17,1,True,True,25,7,0.28,0.1829778583191955,0.39796044250449014
343498,8.462777777777777,680,1,1,1,18,1,True,True,19,11,0.5789473684210527,0.43870738337183063,0.709311216141006
343498,8.462777777777777,680,1,1,1,19,0,True,False,18,0,0.0,0.0,0.09727144240612316
343498,8.462777777777777,680,1,1,1,20,0,True,False,25,0,0.0,0.0,0.07103110914207189
343498,8.462777777777777,680,1,1,1,21,0,True,False,9,0,0.0,0.0,0.1850811513044785
343498,8.462777777777777,680,1,1,1,22,1,True,True,39,30,0.7692307692307693,0.6818116384786466,0.8404953833752997
343498,8.462777777777777,680,1,1,1,23,0,True,False,31,0,0.0,0.0,0.05768849745037904
343498,8.462777777777777,680,1,1,1,24,1,True,True,69,54,0.782608695652174,0.7213834561735225,0.8345298209868084
343498,8.462777777777777,680,1,1,1,25,1,True,True,64,48,0.75,0.6840580483571113,0.8070874510723526
343498,8.462777777777777,680,1,1,1,26,1,True,False,113,51,0.45132743362831856,0.400775091604004,0.5028180470209238
343498,8.462777777777777,680,1,1,1,27,0,True,False,70,0,0.0,0.0,0.025971091416479106
343498,8.462777777777777,680,1,1,1,28,1,True,False,130,95,0.7307692307692307,0.6862063064712918,0.7714469274704358
343498,8.462777777777777,680,1,1,1,29,1,True,True,74,58,0.7837837837837838,0.725120130443839,0.8337659257704613
343498,8.462777777777777,680,1,1,1,30,1,True,True,88,56,0.6363636363636364,0.5780018541841333,0.6913055471963545
343498,8.462777777777777,680,1,1,1,31,0,True,False,54,0,0.0,0.0,0.0335358985017465
343498,8.462777777777777,680,1,1,1,32,1,True,True,62,30,0.4838709677419355,0.4132340867032955,0.555088487187021
343498,8.462777777777777,680,1,1,1,33,1,True,True,29,24,0.8275862068965517,0.7277126739708925,0.8999881951535029
343498,8.462777777777777,680,1,1,1,34,1,True,True,45,30,0.6666666666666666,0.5819827058637778,0.742893066909285
343498,8.462777777777777,680,1,1,1,35,1,True,True,16,13,0.8125,0.6630242365553954,0.9127517992676331
343498,8.462777777777777,680,1,1,1,36,1,True,True,39,26,0.6666666666666666,0.5746270671210537,0.7488728119636854
343498,8.462777777777777,680,1,1,2,1,1,True,True,21,15,0.7142857142857143,0.5827858710995845,0.8212736939299969
343498,8.462777777777777,680,1,1,2,2,1,True,True,32,20,0.625,0.5209982847211418,0.7199516310878689
343498,8.462777777777777,680,1,1,2,3,1,True,False,45,0,0.0,0.0,0.040106893936424026
343498,8.462777777777777,680,1,1,2,4,1,True,True,50,17,0.34,0.2674235286893238,0.4198394945954379
343498,8.462777777777777,680,1,1,2,5,1,True,True,75,57,0.76,0.700424919143279,0.811767340541401
343498,8.462777777777777,680,1,1,2,6,1,True,True,154,129,0.8376623376623377,0.8023223473874753,0.8681541011510344
343498,8.462777777777777,680,1,1,2,7,1,True,False,119,97,0.8151260504201681,0.7724906615274371,0.8518671912636213
343498,8.462777777777777,680,1,1,2,8,1,True,False,142,97,0.6830985915492958,0.6392563972284008,0.7241397294546044
343498,8.462777777777777,680,1,1,2,9,1,True,True,108,52,0.48148148148148145,0.4291948417741933,0.534142134615021
343498,8.462777777777777,680,1,1,2,10,1,True,True,209,143,0.6842105263157895,0.6487804251975837,0.7177508439448457
343498,8.462777777777777,680,1,1,2,11,0,True,False,113,0,0.0,0.0,0.016168750476665078
343498,8.462777777777777,680,1,1,2,12,1,True,True,133,64,0.48120300751879697,0.43443563006634434,0.5282763423664905
343498,8.462777777777777,680,1,1,2,13,1,True,True,90,64,0.7111111111111111,0.6554386589084545,0.76158036709827
343498,8.462777777777777,680,1,1,2,14,1,True,True,78,39,0.5,0.4373868156473799,0.5626131843526201
343498,8.462777777777777,680,1,1,2,15,1,True,True,56,34,0.6071428571428571,0.5314868861561395,0.6784967917252562
343498,8.462777777777777,680,1,1,2,16,1,True,True,42,20,0.47619047619047616,0.3890240228441074,0.5646460430761432
343498,8.462777777777777,680,1,1,2,17,2,True,False,25,7,0.28,0.1829778583191955,0.39796044250449014
343498,8.462777777777777,680,1,1,2,18,0,True,False,20,0,0.0,0.0,0.08798608767628288
343498,8.462777777777777,680,1,1,2,19,0,True,False,16,0,0.0,0.0,0.10874530809152322
343498,8.462777777777777,680,1,1,2,20,1,True,True,27,22,0.8148148148148148,0.7088823827407691,0.8923989186576325
343498,8.462777777777777,680,1,1,2,21,1,True,False,5,3,0.6,0.2965149539379174,0.8534328187957689
343498,8.462777777777777,680,1,1,2,22,0,True,False,41,0,0.0,0.0,0.043932580561221526
343498,8.462777777777777,680,1,1,2,23,1,True,True,32,24,0.75,0.6500270915725584,0.8315496098723186
343498,8.462777777777777,680,1,1,2,24,0,True,False,69,0,0.0,0.0,0.026342482688578063
343498,8.462777777777777,680,1,1,2,25,1,True,True,65,58,0.8923076923076924,0.8390958698398723,0.9311786570126258
343498,8.462777777777777,680,1,1,2,26,1,True,False,115,80,0.6956521739130435,0.646708095674002,0.7408667761507489
343498,8.462777777777777,680,1,1,2,27,1,True,True,74,61,0.8243243243243243,0.7685464965841653,0.8700807700495964
343498,8.462777777777777,680,1,1,2,28,1,True,False,134,39,0.291044776119403,0.24990318416525686,0.3355881140156768
343498,8.462777777777777,680,1,1,2,29,1,True,True,71,49,0.6901408450704225,0.6256329374266858,0.748656539519348
343498,8.462777777777777,680,1,1,2,30,1,True,True,90,56,0.6222222222222222,0.5643677546687407,0.6770847174919379
343498,8.462777777777777,680,1,1,2,31,1,True,True,54,37,0.6851851851851852,0.6094992853761517,0.7530982815738847
343498,8.462777777777777,680,1,1,2,32,1,True,True,65,46,0.7076923076923077,0.6404511047638831,0.7677396610847879
343498,8.462777777777777,680,1,1,2,33,0,True,False,27,0,0.0,0.0,0.0659471405151738
343498,8.462777777777777,680,1,1,2,34,1,True,True,45,31,0.6888888888888889,0.6048581082947404,0.7633107932365103
343498,8.462777777777777,680,1,1,2,35,1,True,True,17,13,0.7647058823529411,0.6173178415013844,0.8737118691031753
343498,8.462777777777777,680,1,1,2,36,1,True,True,39,23,0.5897435897435898,0.49680382707184817,0.6774200034891188
343498,8.462777777777777,680,-1,1,1,1,1,True,True,14,11,0.7857142857142857,0.6201566899555406,0.8999591467260418
343498,8.462777777777777,680,-1,1,1,2,0,True,False,36,0,0.0,0.0,0.0498797141446369
343498,8.462777777777777,680,-1,1,1,3,1,True,True,29,11,0.3793103448275862,0.27886083060844874,0.4894506795444671
343498,8.462777777777777,680,-1,1,1,4,1,True,True,71,57,0.8028169014084507,0.7439790580233421,0.8519365364340943
343498,8.462777777777777,680,-1,1,1,5,1,True,True,55,34,0.6181818181818182,0.5418629544731894,0.6896619004712734
343498,8.462777777777777,680,-1,1,1,6,1,True,True,114,82,0.7192982456140351,0.670882201534351,0.7634865782563987
343498,8.462777777777777,680,-1,1,1,7,1,True,True,71,32,0.4507042253521127,0.3858597060040901,0.5170898545833973
343498,8.462777777777777,680,-1,1,1,8,1,True,True,130,101,0.7769230769230769,0.7343262762437909,0.8148301546896195
343498,8.462777777777777,680,-1,1,1,9,0,True,False,110,0,0.0,0.0,0.016606034885498687
343498,8.462777777777777,680,-1,1,1,10,1,True,True,131,112,0.8549618320610687,0.8173957105383666,0.8864614173422026
343498,8.462777777777777,680,-1,1,1,11,1,True,False,90,0,0.0,0.0,0.020258653488801702
343498,8.462777777777777,680,-1,1,1,12,0,True,False,165,0,0.0,0.0,0.011101558320237185
343498,8.462777777777777,680,-1,1,1,13,1,True,True,110,73,0.6636363636363637,0.612616013157312,0.7113978679088899
343498,8.462777777777777,680,-1,1,1,14,1,True,True,106,54,0.5094339622641509,0.4563076615909739,0.5623660042994432
343498,8.462777777777777,680,-1,1,1,15,1,True,True,50,9,0.18,0.12362946779737521,0.2513307788694058
343498,8.462777777777777,680,-1,1,1,16,1,True,True,68,13,0.19117647058823528,0.14162683106694282,0.2511150824020786
343498,8.462777777777777,680,-1,1,1,17,1,True,True,20,15,0.75,0.6161816821285747,0.8534538194065061
343498,8.462777777777777,680,-1,1,1,18,1,True,True,40,30,0.75,0.6627223468571054,0.82273571666719
343498,8.462777777777777,680,-1,1,1,19,1,True,True,24,13,0.5416666666666666,0.42002803078229806,0.6592378866907196
343498,8.462777777777777,680,-1,1,1,20,1,True,False,37,30,0.8108108108108109,0.7238044772437882,0.8778577313365089
343498,8.462777777777777,680,-1,1,1,21,1,True,True,19,14,0.7368421052631579,0.5979494874317267,0.8454562136078216
343498,8.462777777777777,680,-1,1,1,22,1,True,True,61,47,0.7704918032786885,0.7038258306469632,0.8270427752334679
343498,8.462777777777777,680,-1,1,1,23,1,True,True,34,25,0.7352941176470589,0.6381395718339318,0.8162381478405067
343498,8.462777777777777,680,-1,1,1,24,1,True,True,81,64,0.7901234567901234,0.7349014056271393,0.8372643348455484
343498,8.462777777777777,680,-1,1,1,25,1,True,True,59,48,0.8135593220338984,0.7486150888682046,0.8662300343150359
343498,8.462777777777777,680,-1,1,1,26,1,True,True,74,58,0.7837837837837838,0.725120130443839,0.8337659257704613
343498,8.462777777777777,680,-1,1,1,27,1,True,False,76,63,0.8289473684210527,0.7744349216952859,0.8735643007936389
343498,8.462777777777777,680,-1,1,1,28,1,True,True,95,63,0.6631578947368421,0.6077727840186644,0.7147582300766462
343498,8.462777777777777,680,-1,1,1,29,0,True,False,60,0,0.0,0.0,0.030233551703532896
343498,8.462777777777777,680,-1,1,1,30,1,True,False,60,46,0.7666666666666667,0.6991094856111424,0.8240842636958876
343498,8.462777777777777,680,-1,1,1,31,1,True,True,41,31,0.7560975609756098,0.6704732666091396,0.827191444421914
343498,8.462777777777777,680,-1,1,1,32,2,True,False,78,61,0.782051282051282,0.7250791852440392,0.8308624992922169
343498,8.462777777777777,680,-1,1,1,33,1,True,True,38,23,0.6052631578947368,0.510955778463353,0.6932203849657662
343498,8.462777777777777,680,-1,1,1,34,1,True,True,50,31,0.62,0.5394623425193822,0.6951072691486274
343498,8.462777777777777,680,-1,1,1,35,1,True,True,26,16,0.6153846153846154,0.49801821631158333,0.722358786636246
343498,8.462777777777777,680,-1,1,1,36,1,True,True,38,27,0.7105263157894737,0.6185278068630884,0.7896859522116226
343498,8.462777777777777,680,-1,1,2,1,1,True,True,12,6,0.5,0.323439173504511,0.676560826495489
343498,8.462777777777777,680,-1,1,2,2,1,True,True,38,27,0.7105263157894737,0.6185278068630884,0.7896859522116226
343498,8.462777777777777,680,-1,1,2,3,1,True,False,32,24,0.75,0.6500270915725584,0.8315496098723186
343498,8.462777777777777,680,-1,1,2,4,1,True,True,71,49,0.6901408450704225,0.6256329374266858,0.748656539519348
343498,8.462777777777777,680,-1,1,2,5,1,True,True,53,29,0.5471698113207547,0.46914129782762315,0.6231964695258405
343498,8.462777777777777,680,-1,1,2,6,1,True,True,120,96,0.8,0.7566548638407111,0.8377999974203602
343498,8.462777777777777,680,-1,1,2,7,1,True,True,73,51,0.6986301369863014,0.6354190250872849,0.7557556108593549
343498,8.462777777777777,680,-1,1,2,8,0,True,False,137,0,0.0,0.0,0.013355276701189875
343498,8.462777777777777,680,-1,1,2,9,1,True,True,108,36,0.3333333333333333,0.28524253611724676,0.38480796592196076
343498,8.462777777777777,680,-1,1,2,10,1,True,True,135,113,0.837037037037037,0.7988317874249438,0.8696893315626796
343498,8.462777777777777,680,-1,1,2,11,1,True,False,88,0,0.0,0.0,0.020714275855256283
343498,8.462777777777777,680,-1,1,2,12,1,True,True,170,115,0.6764705882352942,0.6366195550307296,0.7140818673684567
343498,8.462777777777777,680,-1,1,2,13,1,True,True,108,74,0.6851851851851852,0.6341829453920135,0.7324223912242236
343498,8.462777777777777,680,-1,1,2,14,0,True,False,105,0,0.0,0.0,0.01738988351632949
343498,8.462777777777777,680,-1,1,2,15,1,True,True,51,29,0.5686274509803921,0.4887797583163417,0.6454409921812637
343498,8.462777777777777,680,-1,1,2,16,1,True,True,71,22,0.30985915492957744,0.25134346048065204,0.3743670625733142
343498,8.462777777777777,680,-1,1,2,17,1,True,True,19,16,0.8421052631578947,0.7119156379279645,0.926788693697845
343498,8.462777777777777,680,-1,1,2,18,1,True,True,39,34,0.8717948717948718,0.7943226533617272,0.9260552757385524
343498,8.462777777777777,680,-1,1,2,19,1,True,True,22,15,0.6818181818181818,0.5530000649587151,0.7909499411645622
343498,8.462777777777777,680,-1,1,2,20,1,True,False,37,20,0.5405405405405406,0.4452692687975136,0.6333033819016374
343498,8.462777777777777,680,-1,1,2,21,1,True,False,18,12,0.6666666666666666,0.52102372682186,0.7900426532789712
343498,8.462777777777777,680,-1,1,2,22,1,True,True,61,51,0.8360655737704918,0.7743688805723711,0.8849719791700174
343498,8.462777777777777,680,-1,1,2,23,1,True,True,35,29,0.8285714285714286,0.7401889970604008,0.894414082986146
343498,8.462777777777777,680,-1,1,2,24,1,True,False,82,57,0.6951219512195121,0.635858712895983,0.7490935157440897
343498,8.462777777777777,680,-1,1,2,25,1,True,True,60,53,0.8833333333333333,0.8261250269904629,0.9253619054624891
343498,8.462777777777777,680,-1,1,2,26,1,True,True,81,68,0.8395061728395061,0.7879257188521698,0.8815065513843284
343498,8.462777777777777,680,-1,1,2,27,1,True,True,76,57,0.75,0.6903694846443312,0.8022387114022165
343498,8.462777777777777,680,-1,1,2,28,1,True,True,99,57,0.5757575757575758,0.5204646426331143,0.6293741104296959
343498,8.462777777777777,680,-1,1,2,29,0,True,False,63,0,0.0,0.0,0.028814808205457183
343498,8.462777777777777,680,-1,1,2,30,1,True,True,63,48,0.7619047619047619,0.6960014152913246,0.8183571835086693
343498,8.462777777777777,680,-1,1,2,31,1,True,True,45,38,0.8444444444444444,0.7707028633690557,0.9000012741031529
343498,8.462777777777777,680,-1,1,2,32,2,True,False,78,58,0.7435897435897436,0.6845440955363591,0.7956334564819998
343498,8.462777777777777,680,-1,1,2,33,0,True,False,38,0,0.0,0.0,0.04731760762433369
343498,8.462777777777777,680,-1,1,2,34,1,True,True,49,36,0.7346938775510204,0.6566301877774693,0.8017722997665764
343498,8.462777777777777,680,-1,1,2,35,1,True,True,25,15,0.6,0.4800017579076223,0.710621679378076
343498,8.462777777777777,680,-1,1,2,36,1,True,True,38,27,0.7105263157894737,0.6185278068630884,0.7896859522116226
343680,7.826111111111111,680,1,1,1,1,0,True,False,15,0,0.0,0.0,0.11555950744886327
343680,7.826111111111111,680,1,1,1,2,0,True,False,41,0,0.0,0.0,0.043932580561221526
343680,7.826111111111111,680,1,1,1,3,0,True,False,49,0,0.0,0.0,0.0368940483246124
343680,7.826111111111111,680,1,1,1,4,0,True,False,50,0,0.0,0.0,0.03616967735086896
343680,7.826111111111111,680,1,1,1,5,0,True,False,70,0,0.0,0.0,0.025971091416479106
343680,7.826111111111111,680,1,1,1,6,0,True,False,148,0,0.0,0.0,0.012368820055077051
343680,7.826111111111111,680,1,1,1,7,1,True,False,104,62,0.5961538461538461,0.542462914030104,0.6478218988742914
343680,7.826111111111111,680,1,1,1,8,1,True,True,166,143,0.8614457831325302,0.8292292173795258,0.8888329576086467
343680,7.826111111111111,680,1,1,1,9,1,True,True,140,85,0.6071428571428571,0.5616093537619334,0.6510195594731643
343680,7.826111111111111,680,1,1,1,10,1,True,True,176,132,0.75,0.7130478053277757,0.78387259209949
343680,7.826111111111111,680,1,1,1,11,1,True,True,131,15,0.11450381679389313,0.08621704214718444,0.14945569231304934
343680,7.826111111111111,680,1,1,1,12,1,True,True,145,57,0.3931034482758621,0.3500233268761992,0.4377775994537384
343680,7.826111111111111,680,1,1,1,13,1,True,True,101,49,0.48514851485148514,0.43089329329834997,0.5397252900044548
343680,7.826111111111111,680,1,1,1,14,1,True,False,97,16,0.16494845360824742,0.1261373741534679,0.2115660091239474
343680,7.826111111111111,680,1,1,1,15,1,True,True,46,24,0.5217391304347826,0.4376785040252391,0.6047299477097143
343680,7.826111111111111,680,1,1,1,16,2,True,False,69,27,0.391304347826087,0.32754112962075954,0.45857588297459306
343680,7.826111111111111,680,1,1,1,17,0,True,False,25,0,0.0,0.0,0.07103110914207189
343680,7.826111111111111,680,1,1,1,18,1,True,True,24,11,0.4583333333333333,0.3407621133092804,0.5799719692177019
343680,7.826111111111111,680,1,1,1,19,2,True,False,14,5,0.35714285714285715,0.2126469891093395,0.5264470130758966
343680,7.826111111111111,680,1,1,1,20,1,True,True,32,30,0.9375,0.860907039767962,0.9777791573199567
343680,7.826111111111111,680,1,1,1,21,0,True,False,21,0,0.0,0.0,0.08397746983912302
343680,7.826111111111111,680,1,1,1,22,1,True,True,40,37,0.925,0.8573540457530149,0.9655547754205579
343680,7.826111111111111,680,1,1,1,23,0,True,False,29,0,0.0,0.0,0.06154208333664968
343680,7.826111111111111,680,1,1,1,24,1,True,False,86,54,0.627906976744186,0.5686539450664324,0.6838760149297722
343680,7.826111111111111,680,1,1,1,25,1,True,True,53,45,0.8490566037735849,0.78303905828882,0.8995675407342173
343680,7.826111111111111,680,1,1,1,26,1,True,False,93,54,0.5806451612903226,0.5234445469402952,0.6359410808375717
343680,7.826111111111111,680,1,1,1,27,1,True,False,53,34,0.6415094339622641,0.5639146995923829,0.7130711430274008
343680,7.826111111111111,680,1,1,1,28,1,True,False,115,88,0.7652173913043478,0.7189381979473695,0.806401303926936
343680,7.826111111111111,680,1,1,1,29,1,True,True,69,50,0.7246376811594203,0.6603537630888969,0.7815977321139791
343680,7.826111111111111,680,1,1,1,30,1,True,True,117,77,0.6581196581196581,0.6087004182363103,0.7045865170558359
343680,7.826111111111111,680,1,1,1,31,1,True,True,53,42,0.7924528301886793,0.7214396869385985,0.8507155297174669
343680,7.826111111111111,680,1,1,1,32,1,True,True,68,34,0.5,0.43253109408557433,0.5674689059144257
343680,7.826111111111111,680,1,1,1,33,1,True,True,27,20,0.7407407407407407,0.6292182352944872,0.8310581376473848
343680,7.826111111111111,680,1,1,1,34,1,True,True,39,26,0.6666666666666666,0.5746270671210537,0.7488728119636854
343680,7.826111111111111,680,1,1,1,35,1,True,True,21,14,0.6666666666666666,0.533900873960112,0.7805168359648309
343680,7.826111111111111,680,1,1,1,36,1,True,True,44,32,0.7272727272727273,0.6436792438622326,0.7989630748634182
343680,7.826111111111111,680,1,1,2,1,0,True,False,14,0,0.0,0.0,0.12328339265477974
343680,7.826111111111111,680,1,1,2,2,0,True,False,39,0,0.0,0.0,0.04613276779179937
343680,7.826111111111111,680,1,1,2,3,0,True,False,48,0,0.0,0.0,0.037648022526235024
343680,7.826111111111111,680,1,1,2,4,0,True,False,53,0,0.0,0.0,0.03415772057646864
343680,7.826111111111111,680,1,1,2,5,0,True,False,67,0,0.0,0.0,0.027118067116912472
343680,7.826111111111111,680,1,1,2,6,0,True,False,159,0,0.0,0.0,0.011518063289813207
343680,7.826111111111111,680,1,1,2,7,1,True,False,110,97,0.8818181818181818,0.8425672677504475,0.9131430978848706
343680,7.826111111111111,680,1,1,2,8,1,True,False,170,131,0.7705882352941177,0.7337340379687705,0.8039787952195476
343680,7.826111111111111,680,1,1,2,9,1,True,True,146,71,0.4863013698630137,0.4417522649285584,0.5310529391180904
343680,7.826111111111111,680,1,1,2,10,1,True,True,177,118,0.6666666666666666,0.6274804923662891,0.70382508467007
343680,7.826111111111111,680,1,1,2,11,2,True,False,132,33,0.25,0.21071610312264527,0.29343562582125793
343680,7.826111111111111,680,1,1,2,12,1,True,True,149,75,0.5033557046979866,0.4591492837747563,0.547513561701386
343680,7.826111111111111,680,1,1,2,13,1,True,True,99,61,0.6161616161616161,0.5612057135513747,0.6685431861110034
343680,7.826111111111111,680,1,1,2,14,0,True,False,98,0,0.0,0.0,0.01862038350320945
343680,7.826111111111111,680,1,1,2,15,1,True,True,45,30,0.6666666666666666,0.5819827058637778,0.742893066909285
343680,7.826111111111111,680,1,1,2,16,1,True,True,69,29,0.42028985507246375,0.3553982835470256,0.4877510204448985
343680,7.826111111111111,680,1,1,2,17,2,True,False,22,13,0.5909090909090909,0.46181058395826685,0.710258026012742
343680,7.826111111111111,680,1,1,2,18,2,True,True,25,0,0.0,0.0,0.07103110914207189
343680,7.826111111111111,680,1,1,2,19,2,True,False,14,6,0.42857142857142855,0.2739427906963793,0.595522822209043
343680,7.826111111111111,680,1,1,2,20,1,True,True,32,28,0.875,0.7870969280116149,0.9338677868781621
343680,7.826111111111111,680,1,1,2,21,1,True,False,20,15,0.75,0.6161816821285747,0.8534538194065061
343680,7.826111111111111,680,1,1,2,22,0,True,False,40,0,0.0,0.0,0.04500580508376006
343680,7.826111111111111,680,1,1,2,23,0,True,False,28,0,0.0,0.0,0.06366853767203767
343680,7.826111111111111,680,1,1,2,24,0,True,False,88,0,0.0,0.0,0.020714275855256283
343680,7.826111111111111,680,1,1,2,25,1,True,True,55,46,0.8363636363636363,0.7706026273008144,0.8878327061120382
343680,7.826111111111111,680,1,1,2,26,1,True,False,97,80,0.8247422680412371,0.7773488126608299,0.8645910241477699
343680,7.826111111111111,680,1,1,2,27,1,True,True,57,46,0.8070175438596491,0.7401637128290519,0.8614301770737333
343680,7.826111111111111,680,1,1,2,28,1,True,False,118,44,0.3728813559322034,0.3254904913660373,0.4226208959427217
343680,7.826111111111111,680,1,1,2,29,1,True,True,68,46,0.6764705882352942,0.6099343164358656,0.7371959397551568
343680,7.826111111111111,680,1,1,2,30,1,True,True,119,77,0.6470588235294118,0.5978822580917342,0.6935392083824834
343680,7.826111111111111,680,1,1,2,31,0,True,False,55,0,0.0,0.0,0.032936309376380084
